ID Khách hàng,Họ và tên,Tuổi,Số điện thoại,Quận,Phường,Địa chỉ chi tiết,Email,Ngày sinh,Lịch sử mua hàng,Tần suất mua hàng,Tổng doanh thu,Tổng lợi nhuận,Đánh giá,Số lượt đánh giá,Tham gia KM
118,Trần Vĩ Quang,76,0967781061,Quận 7,Phú Mỹ,11 Bến Nghé,tran_vi_quang_27031948@gmail.com,1948-03-27,Duloxetine,2,1057104.8,643530,3.8,1,0
119,Lê Đức Quang,63,0952873036,Huyện Nhà Bè,Xã Nhơn Đức,31 Đặng Nhữ Lâm,le_duc_quang_01111961@gmail.com,1961-11-01,"Omeprazole, Duloxetine, Loratadine, Trazodone",1,1801565.07,1113824,4.7,1,1
120,Lê Văn Hải,44,0981589095,Huyện Nhà Bè,Xã Phước Lộc,38 Nhơn Đức,le_van_hai_17061980@gmail.com,1980-06-17,"Thuốc ho, Neomycin",12,962361.0,682172,4.6,1,1
121,Ngô Hải Ngọc,45,0925849712,Huyện Nhà Bè,Xã Nhơn Đức,73 Phan Văn Bảy,ngo_hai_ngoc_12031979@gmail.com,1979-03-12,"Duloxetine, Galantamine, Simvastatin, Rivastigmine",10,1502488.06,1054977,4.9,2,2
122,Bùi Vĩ Hải,75,0973970219,Huyện Nhà Bè,Xã Hiệp Phước,15 Nội Bộ Khu Tái Định Cư KCN Hiệp Phước,bui_vi_hai_16111949@gmail.com,1949-11-16,"Duloxetine, Omeprazole, Cảm cúm, Acyclovir",3,690390.36,456879,4.9,1,0
123,Ngô Quang Mai,70,0998314017,Huyện Nhà Bè,Xã Long Thới,34 Lê Văn Lương,ngo_quang_mai_18011954@gmail.com,1954-01-18,"Ziprasidone, Telmisartan",7,1679623.44,1278966,4.9,1,1
124,Hồ Thị Văn,24,0969855039,Huyện Nhà Bè,Xã Nhơn Đức,50 Bà Cả,ho_thi_van_30032000@gmail.com,2000-03-30,"Ibuprofen, Amphetamine, Metronidazole, Azithromycin",9,933691.32,690379,3.7,1,1
125,Trần Phúc Hải,61,0936593611,Huyện Nhà Bè,Xã Phú Xuân,59 Đặng Nhữ Lâm,tran_phuc_hai_26011963@gmail.com,1963-01-26,"Ziprasidone, Bacitracin, Prednisolone",12,1240628.09,850250,3.3,1,0
126,Ngô Như Như,64,0991352717,Quận 7,Tân Thuận Đông,85 Phú Thuận,ngo_nhu_nhu_29061960@gmail.com,1960-06-29,"Albuterol, Prednisolone, Gabapentin, Vitamin D",9,2777458.43,1944903,3.7,1,1
127,Ngô Khánh Quang,71,0999643147,Quận 7,Bình Thuận,83 Bùi Văn Cấm,ngo_khanh_quang_14091953@gmail.com,1953-09-14,Ziprasidone,11,2808943.11,1819226,3.4,1,1
128,Hồ Vĩ Lan,61,0944130362,Quận 7,Phú Mỹ,47 Ô Đốc Tuyết,ho_vi_lan_10061963@gmail.com,1963-06-10,"Aspirin, Vitamin D",6,657623.5,523567,3.5,1,0
129,Ngô Quang Mai,59,0952303857,Huyện Nhà Bè,Xã Phước Lộc,13 Đào Tông Nguyên,ngo_quang_mai_24091965@gmail.com,1965-09-24,"Sertraline, Clopidogrel",3,261196.15,198325,3.5,1,0
130,Nguyễn Hà Quang,29,0942385548,Huyện Nhà Bè,Xã Nhơn Đức,63 Đặng Nhữ Lâm,nguyen_ha_quang_26041995@gmail.com,1995-04-26,Fluoxetine,7,2115679.24,1657862,4.8,3,3
131,Trần Phúc Như,53,0907214383,Huyện Nhà Bè,Xã Phước Kiển,52 Đào Sư Tích,tran_phuc_nhu_22101971@gmail.com,1971-10-22,"Montelukast, Levothyroxine, Clopidogrel",6,2186298.58,1513705,4.0,3,3
132,Trần Tú Thị,40,0928744385,Quận 7,Tân Phong,3 Ô Đốc Tuyết,tran_tu_thi_20071984@gmail.com,1984-07-20,Lithium,9,2440167.08,1554116,3.2,3,3
133,Vũ Mai Hải,60,0982556864,Quận 7,Tân Kiểng,64 Đường D4,vu_mai_hai_08101964@gmail.com,1964-10-08,"Fentanyl, Tamsulosin",5,3342048.71,2533011,4.7,5,5
134,Bùi Hà Mai,19,0927562779,Huyện Nhà Bè,Xã Phước Kiển,23 Nội Bộ Khu Cán Bộ Công Nhân Viên Huyện,bui_ha_mai_17062005@gmail.com,2005-06-17,Tamsulosin,10,2511938.49,1625670,3.3,3,3
135,Nguyễn Khánh Hải,58,0929188501,Quận 7,Bình Thuận,17 Phạm Thiều,nguyen_khanh_hai_15071966@gmail.com,1966-07-15,"Thuốc ho, Hydrochlorothiazide, Nitroglycerin, Tretinoin",3,1117105.41,685333,3.2,1,1
136,Lê Bích Như,46,0925261158,Quận 7,Phú Mỹ,2 Đường D232,le_bich_nhu_03041978@gmail.com,1978-04-03,"Telmisartan, Lisinopril",6,1342693.62,938473,3.8,1,1
137,Hồ Văn Hải,80,0917740716,Quận 7,Phú Mỹ,93 Bùi Bằng Đoàn,ho_van_hai_03101944@gmail.com,1944-10-03,"Finasteride, Sildenafil, Amlodipine",3,3681381.57,2615381,4.8,2,2
138,Lê Linh Văn,34,0905630920,Quận 7,Tân Thuận Tây,35 Phạm Văn Nghị,le_linh_van_21071990@gmail.com,1990-07-21,"Metoprolol, Atorvastatin",4,4020905.52,2416649,3.9,4,4
139,Hồ Tâm Quang,72,0971656938,Huyện Nhà Bè,Xã Phước Kiển,36 Dương Cát Lợi,ho_tam_quang_04121952@gmail.com,1952-12-04,Sodium chloride,3,2253605.61,1472346,4.2,1,1
140,Hồ Thị Văn,49,0953586409,Quận 7,Tân Thuận Đông,36 Nguyễn Văn Linh,ho_thi_van_11021975@gmail.com,1975-02-11,"Duloxetine, Cảm cúm, Vitamin C, Fluoxetine",4,3316977.46,2123031,3.4,4,4
141,Hồ Ngọc An,38,0975959809,Huyện Nhà Bè,Xã Hiệp Phước,84 Dương Cát Lợi,ho_ngoc_an_10121986@gmail.com,1986-12-10,"Valacyclovir, Acetaminophen, Duloxetine",9,4314816.95,2981702,4.3,5,5
142,Ngô Hải Văn,73,0964665508,Quận 7,Phú Mỹ,16 Gò Ô Môi,ngo_hai_van_09111951@gmail.com,1951-11-09,"Losartan, Fexofenadine",5,2727643.85,2048720,4.1,2,2
143,Lê Đức Như,25,0937818889,Huyện Nhà Bè,Xã Phú Xuân,11 Phan Văn Bảy,le_duc_nhu_25011999@gmail.com,1999-01-25,Montelukast,7,2488679.86,1592292,4.0,3,3
144,Hồ Như Mai,44,0961972185,Huyện Nhà Bè,Xã Hiệp Phước,77 Nhơn Đức,ho_nhu_mai_19091980@gmail.com,1980-09-19,Albuterol,2,2437753.55,1890552,4.5,3,3
145,Lê Bích Hải,62,0945198578,Quận 7,Tân Kiểng,91 Phan Văn Chương,le_bich_hai_14011962@gmail.com,1962-01-14,"Ramipril, Acetaminophen, Lansoprazole, Metoprolol",2,608514.13,475213,3.9,1,0
146,Hồ Như Mai,38,0939420249,Quận 7,Phú Thuận,36 Đường D,ho_nhu_mai_07111986@gmail.com,1986-11-07,"Atorvastatin, Isotretinoin, Memantine",12,2631164.17,1780113,3.6,3,3
147,Trần Hà Văn,26,0953954174,Quận 7,Tân Thuận Đông,63 Huỳnh Tấn Phát,tran_ha_van_29121998@gmail.com,1998-12-29,"Duloxetine, Atenolol, Lansoprazole, Sertraline",9,1574366.6,1215580,4.8,2,2
148,Lê Bích Hải,35,0955571213,Huyện Nhà Bè,Xã Hiệp Phước,73 Long Thới - Nhơn Đức,le_bich_hai_03081989@gmail.com,1989-08-03,"Olanzapine, Dexamethasone, Lithium",10,449570.48,355006,3.3,1,0
149,Hồ Ngọc Lan,76,0991599400,Quận 7,Tân Phong,63 Phan Khiêm Ích,ho_ngoc_lan_25081948@gmail.com,1948-08-25,Quetiapine,8,2381076.09,1438263,3.6,1,1
150,Nguyễn Bảo Hải,33,0966301667,Huyện Nhà Bè,Xã Phú Xuân,25 Dương Cát Lợi,nguyen_bao_hai_27031991@gmail.com,1991-03-27,"Levofloxacin, Prednisone, Lansoprazole",1,1787208.01,1256744,4.8,2,2
151,Bùi Mai Hải,56,0973741593,Huyện Nhà Bè,Xã Long Thới,33 Phạm Hữu Lầu,bui_mai_hai_16011968@gmail.com,1968-01-16,"Albuterol, Celecoxib, Neomycin",4,3815558.49,2370297,4.7,4,4
152,Nguyễn Đức Lan,70,0932255984,Huyện Nhà Bè,Xã Phước Kiển,54 Long Thới - Nhơn Đức,nguyen_duc_lan_16071954@gmail.com,1954-07-16,"Pregabalin, Metoprolol, Sodium chloride",4,2824488.85,2030643,4.8,2,2
153,Hồ Khánh Ngọc,44,0924866219,Quận 7,Phú Mỹ,35 Bùi Văn Ba,ho_khanh_ngoc_06081980@gmail.com,1980-08-06,Ketorolac,11,3126604.74,2389637,4.6,4,4
154,Bùi Văn Mai,57,0926345887,Huyện Nhà Bè,Xã Nhơn Đức,100 Vạn Phát Hưng,bui_van_mai_28061967@gmail.com,1967-06-28,Clarithromycin,12,531323.75,336321,3.3,1,0
155,Vũ Bích Hải,67,0925108845,Quận 7,Tân Thuận Tây,97 Hà Huy Tập,vu_bich_hai_01011958@gmail.com,1958-01-01,"Vitamin C, Bupropion, Isotretinoin",7,1027998.0,743101,3.2,1,0
156,Trần Quang An,41,0955486005,Quận 7,Tân Phú,12 Nguyễn Tri Phương,tran_quang_an_09121983@gmail.com,1983-12-09,"Thuốc ho, Albuterol, Ramipril",12,1733115.12,1312215,3.9,2,2
157,Đỗ Tâm Đức,69,0955287641,Quận 7,Tân Thuận Tây,81 Bến Nghé,do_tam_duc_13071955@gmail.com,1955-07-13,"Acyclovir, Simvastatin, Sodium chloride",12,1915426.57,1155539,3.5,1,1
158,Vũ Vĩ Văn,63,0929147198,Quận 7,Tân Phong,11 Nguyễn Tri Phương,vu_vi_van_02051961@gmail.com,1961-05-02,"Fexofenadine, Esomeprazole, Ciprofloxacin, Thuốc đau dạ dày",7,3388662.38,2612512,4.9,2,2
159,Hồ Vĩ Lan,18,0969362982,Quận 7,Tân Kiểng,93 Đường D,ho_vi_lan_24052006@gmail.com,2006-05-24,"Memantine, Albuterol, Trazodone",9,2600526.93,1767037,3.3,3,3
160,Hồ Khánh Mai,54,0943298135,Huyện Nhà Bè,Xã Long Thới,67 Dương Cát Lợi,ho_khanh_mai_10111970@gmail.com,1970-11-10,"Albuterol, Loratadine",10,3101650.37,2128785,3.4,4,4
161,Phạm Mai Mai,23,0922461932,Quận 7,Tân Quy,62 Cầu Tân Thuận 22,pham_mai_mai_03112001@gmail.com,2001-11-03,Esomeprazole,3,901247.32,666988,3.2,1,1
162,Bùi Tú Lan,60,0903975394,Huyện Nhà Bè,Xã Long Thới,86 Long Thới,bui_tu_lan_04051964@gmail.com,1964-05-04,"Lansoprazole, Tamsulosin",8,2173737.12,1669764,3.1,3,3
163,Phạm Như An,42,0932264964,Quận 7,Tân Phú,68 Đường D4,pham_nhu_an_08091982@gmail.com,1982-09-08,"Warfarin, Enalapril",1,1463638.68,1058805,3.2,2,2
164,Vũ An Quang,59,0955024639,Huyện Nhà Bè,Xã Long Thới,9 Khu Trung Tâm Huyện,vu_an_quang_24041965@gmail.com,1965-04-24,"Quetiapine, Carvedilol",6,114531.84,71734,3.3,1,0
165,Phạm Thành Như,19,0937890556,Quận 7,Tân Quy,32 Hưng Long,pham_thanh_nhu_20122005@gmail.com,2005-12-20,"Methylphenidate, Levofloxacin",9,2643424.95,2086549,3.7,4,4
166,Nguyễn Bích Quang,28,0961443715,Quận 7,Bình Thuận,45 Đặng Đại Độ,nguyen_bich_quang_20071996@gmail.com,1996-07-20,"Meloxicam, Lansoprazole, Benzoyl peroxide, Pregabalin",9,1074123.01,744439,4.4,1,1
167,Bùi Mai An,66,0904268103,Huyện Nhà Bè,Xã Phước Lộc,21 Chánh Hưng Nối Dài,bui_mai_an_25111958@gmail.com,1958-11-25,"Tretinoin, Ibuprofen, Paracetamol",12,1637019.9,1120954,4.6,1,1
168,Trần Tú Thị,72,0982706260,Huyện Nhà Bè,Xã Long Thới,36 Long Thới - Nhơn Đức,tran_tu_thi_19081952@gmail.com,1952-08-19,"Silver sulfadiazine, Omeprazole, Clindamycin",9,3532905.54,2483356,4.4,2,2
169,Hoàng Thành Như,44,0941286614,Huyện Nhà Bè,Xã Long Thới,89 Nguyễn Hữu Thọ,hoang_thanh_nhu_16051980@gmail.com,1980-05-16,"Miconazole, Ketorolac, Gabapentin, Duloxetine",12,2954136.64,1996593,3.6,3,3
170,Lê Khánh Hải,62,0991389412,Quận 7,Tân Kiểng,70 Bến Nghé,le_khanh_hai_22031962@gmail.com,1962-03-22,"Nitroglycerin, Metoprolol, Amlodipine, Neomycin",5,4252260.22,2651979,4.9,2,2
171,Ngô Đức Ngọc,33,0957673796,Huyện Nhà Bè,Xã Nhơn Đức,23 Nguyễn Bình,ngo_duc_ngoc_17091991@gmail.com,1991-09-17,"Dexamethasone, Thuốc ho",9,2078037.09,1366015,4.3,2,2
172,Nguyễn Hà Lan,56,0908938546,Huyện Nhà Bè,Xã Hiệp Phước,32 Long Thới,nguyen_ha_lan_29051968@gmail.com,1968-05-29,"Bacitracin, Nitroglycerin, Telmisartan, Tramadol",5,3172624.39,2460411,4.1,4,4
173,Phạm Minh Như,39,0918587191,Huyện Nhà Bè,Xã Phú Xuân,13 Phạm Hữu Lầu,pham_minh_nhu_27041985@gmail.com,1985-04-27,Sildenafil,3,3573234.63,2262551,3.5,4,4
174,Ngô Đức Mai,52,0926593131,Quận 7,Phú Thuận,100 Nguyễn Khắc Viện,ngo_duc_mai_23061972@gmail.com,1972-06-23,"Sertraline, Galantamine",4,562968.04,417599,3.9,1,0
175,Bùi Vĩ Như,23,0907926094,Quận 7,Bình Thuận,2 Phan Huy Thực,bui_vi_nhu_16122001@gmail.com,2001-12-16,"Lansoprazole, Clarithromycin, Clindamycin, Sertraline",7,2324817.1,1563850,4.6,3,3
176,Hồ Tâm Đức,53,0904230885,Quận 7,Phú Thuận,27 Bùi Bằng Đoàn,ho_tam_duc_14061971@gmail.com,1971-06-14,"Ketorolac, Azithromycin, Aripiprazole",2,1522875.48,1200118,3.6,2,2
177,Lê Bích Như,32,0994545747,Huyện Nhà Bè,Xã Hiệp Phước,56 Lê Văn Lương,le_bich_nhu_28041992@gmail.com,1992-04-28,Acyclovir,10,1825429.84,1123763,4.4,2,2
178,Ngô Bích Thị,50,0934745893,Quận 7,Phú Mỹ,84 Nguyễn Phan Chánh,ngo_bich_thi_02021974@gmail.com,1974-02-02,Atomoxetine,6,3902311.72,2992568,4.9,5,5
179,Vũ Bảo An,38,0922699008,Huyện Nhà Bè,Xã Phước Lộc,96 Chánh Hưng Nối Dài,vu_bao_an_02071986@gmail.com,1986-07-02,Propranolol,10,1439955.23,864141,3.2,1,1
180,Bùi An Văn,60,0913917631,Huyện Nhà Bè,Xã Long Thới,78 Nội Bộ Khu Cán Bộ Công Nhân Viên Huyện,bui_an_van_07101964@gmail.com,1964-10-07,"Cảm cúm, Thuốc ho, Quetiapine, Neomycin",6,3783561.31,2887213,5.0,5,5
181,Hồ Vĩ Lan,78,0987841311,Huyện Nhà Bè,Xã Long Thới,56 Nguyễn Lương Bằng,ho_vi_lan_16081946@gmail.com,1946-08-16,"Sildenafil, Paracetamol",4,3286856.95,2461170,4.4,2,2
182,Bùi Bích Quang,18,0964131220,Quận 7,Tân Phong,75 Hà Huy Tập,bui_bich_quang_02122006@gmail.com,2006-12-02,"Memantine, Hydrocodone, Tretinoin, Paracetamol",5,3215450.04,2388284,3.7,4,4
183,Phạm Thị Đức,59,0944529327,Quận 7,Tân Thuận Đông,17 Khu Mỹ Kim,pham_thi_duc_23071965@gmail.com,1965-07-23,"Rivastigmine, Ibuprofen, Methylphenidate, Doxycycline",4,3493386.55,2248453,3.4,4,4
184,Vũ Linh Lan,53,0918638373,Huyện Nhà Bè,Xã Hiệp Phước,82 Đào Sư Tích,vu_linh_lan_19031971@gmail.com,1971-03-19,"Quetiapine, Quetiapine",4,2659407.3,2083923,4.8,4,4
185,Trần Bích Đức,35,0926014487,Huyện Nhà Bè,Xã Hiệp Phước,48 Nội Bộ Khu Tái Định Cư KCN Hiệp Phước,tran_bich_duc_09091989@gmail.com,1989-09-09,"Valacyclovir, Carvedilol, Nitroglycerin",12,450992.5,299786,4.8,1,0
186,Đỗ An Đức,44,0971383644,Huyện Nhà Bè,Xã Phước Kiển,58 Chánh Hưng Nối Dài,do_an_duc_24081980@gmail.com,1980-08-24,"Tamsulosin, Nystatin, Sildenafil",11,2700859.72,1914577,3.5,3,3
187,Trần Hải Thị,52,0976722614,Huyện Nhà Bè,Xã Phước Lộc,93 Phan Văn Bảy,tran_hai_thi_16051972@gmail.com,1972-05-16,"Diclofenac, Ibuprofen",12,2575739.51,1920921,3.9,3,3
188,Lê Đức Như,49,0947706406,Quận 7,Phú Mỹ,90 Nguyễn Thị Thập,le_duc_nhu_04061975@gmail.com,1975-06-04,Rifampin,2,2381184.88,1682858,4.7,3,3
189,Trần Bích Đức,20,0966586732,Quận 7,Tân Thuận Tây,45 Đường U,tran_bich_duc_21032004@gmail.com,2004-03-21,"Thuốc ho, Duloxetine, Tretinoin, Paracetamol",6,3725695.71,2365008,3.3,4,4
190,Hồ Thị Mai,51,0902135391,Quận 7,Tân Phú,39 Phạm Văn Nghị,ho_thi_mai_27021973@gmail.com,1973-02-27,"Metformin, Paracetamol, Venlafaxine, Tretinoin",3,224843.54,173211,3.2,1,0
191,Hồ Vĩ Ngọc,63,0962576412,Huyện Nhà Bè,Xã Phú Xuân,68 Phú Xuân,ho_vi_ngoc_19081961@gmail.com,1961-08-19,"Rifampin, Fentanyl",11,3660653.01,2450397,3.9,2,2
192,Phạm Mai Mai,70,0909713865,Huyện Nhà Bè,Xã Long Thới,45 Phú Xuân,pham_mai_mai_19061954@gmail.com,1954-06-19,Clarithromycin,3,1092089.59,855808,4.9,1,0
193,Phạm Minh Mai,26,0904802342,Huyện Nhà Bè,Xã Nhơn Đức,52 Nội Bộ Khu Cán Bộ Công Nhân Viên Huyện,pham_minh_mai_26041998@gmail.com,1998-04-26,"Duloxetine, Bacitracin, Rifampin, Sertraline",4,1368885.02,1081382,4.8,2,2
194,Hồ An Thị,50,0939414887,Quận 7,Bình Thuận,54 Bertrand Russell,ho_an_thi_15101974@gmail.com,1974-10-15,"Metronidazole, Metoprolol",11,278401.45,171003,4.6,1,0
195,Ngô Tú Lan,67,0994028770,Quận 7,Tân Phú,80 Nguyễn Lương Bằng,ngo_tu_lan_08111957@gmail.com,1957-11-08,"Acetaminophen, Doxycycline, Cetirizine, Memantine",8,3472706.65,2355016,4.9,2,2
196,Bùi Như Quang,24,0909380785,Huyện Nhà Bè,Xã Nhơn Đức,20 Đào Xuân Tích,bui_nhu_quang_10062000@gmail.com,2000-06-10,"Neomycin, Tamsulosin, Sodium chloride, Metformin",2,2093756.5,1383304,3.1,2,2
197,Phạm Bảo Quang,18,0987385485,Huyện Nhà Bè,Xã Long Thới,54 Chánh Hưng,pham_bao_quang_15022006@gmail.com,2006-02-15,"Paracetamol, Sertraline, Paracetamol, Miconazole",10,3297269.03,2555913,4.6,5,5
198,Bùi Hà Như,62,0986426265,Huyện Nhà Bè,Xã Hiệp Phước,6 Nhơn Đức,bui_ha_nhu_08081962@gmail.com,1962-08-08,"Amoxicillin, Doxycycline, Oxycodone",9,3388027.23,2384622,4.9,2,2
199,Hồ Tú Thị,44,0949556852,Huyện Nhà Bè,Xã Phước Lộc,60 Đào Sư Tích,ho_tu_thi_13021980@gmail.com,1980-02-13,"Valacyclovir, Albuterol, Levothyroxine, Metformin",7,3259858.44,2176181,4.4,4,4
200,Hồ Vĩ Lan,30,0998639872,Huyện Nhà Bè,Xã Phước Kiển,93 Liên Ấp 2-3,ho_vi_lan_25071994@gmail.com,1994-07-25,"Benzoyl peroxide, Azithromycin",12,2780211.22,2200530,3.5,4,4
201,Hồ Vĩ Lan,23,0906124092,Huyện Nhà Bè,Xã Phước Kiển,77 Phan Văn Bảy,ho_vi_lan_09062001@gmail.com,2001-06-09,"Esomeprazole, Aripiprazole, Duloxetine",5,912556.22,697278,4.7,1,1
202,Đỗ Khánh Như,41,0993240975,Quận 7,Tân Quy,43 Phan Văn Chương,do_khanh_nhu_29091983@gmail.com,1983-09-29,"Fluoxetine, Warfarin, Nystatin",1,1293977.49,866668,3.1,1,1
203,Trần Bảo Đức,39,0927735613,Quận 7,Tân Thuận Đông,44 Đào Trí Nối dài,tran_bao_duc_16011985@gmail.com,1985-01-16,"Prednisone, Duloxetine, Valacyclovir, Levothyroxine",7,451091.76,329291,3.5,1,0
204,Trần Phúc Văn,25,0983682729,Huyện Nhà Bè,Xã Hiệp Phước,56 Lê Văn Lương,tran_phuc_van_01081999@gmail.com,1999-08-01,"Azithromycin, Duloxetine",10,1064344.54,768279,4.5,1,1
205,Lê Minh Đức,78,0995677673,Huyện Nhà Bè,Xã Long Thới,68 Dương Cát Lợi,le_minh_duc_01021946@gmail.com,1946-02-01,"Prednisolone, Lisinopril",11,1077092.07,666701,3.2,1,0
206,Trần Linh Thị,49,0989914113,Huyện Nhà Bè,Xã Phước Lộc,54 Đào Tông Nguyên,tran_linh_thi_27091975@gmail.com,1975-09-27,"Rifampin, Sodium chloride, Hydrochlorothiazide, Ciprofloxacin",1,3769286.5,2371355,3.7,4,4
207,Hồ Vĩ Ngọc,52,0981301344,Quận 7,Tân Phú,99 Phạm Hữu Lầu,ho_vi_ngoc_01121972@gmail.com,1972-12-01,"Acetaminophen, Sertraline, Nystatin",3,2361821.88,1884995,3.1,3,3
208,Bùi Văn Mai,80,0926185670,Quận 7,Phú Thuận,83 Hưng Long,bui_van_mai_17051944@gmail.com,1944-05-17,"Enalapril, Duloxetine, Valacyclovir, Losartan",6,3975438.29,2845487,4.0,2,2
209,Nguyễn Vĩ Đức,34,0985841604,Quận 7,Tân Quy,49 Hưng Long,nguyen_vi_duc_29081990@gmail.com,1990-08-29,"Thuốc đau dạ dày, Memantine, Galantamine, Benzoyl peroxide",12,4005754.18,2503299,3.4,5,5
210,Bùi Vĩ Hải,60,0961716388,Quận 7,Phú Mỹ,32 Bến Nghé,bui_vi_hai_02121964@gmail.com,1964-12-02,"Thuốc ho, Diclofenac, Bacitracin, Azithromycin",5,4425326.39,2856103,3.6,5,5
211,Hồ Thị Như,60,0907994339,Quận 7,Tân Kiểng,90 Nguyễn Phan Chánh,ho_thi_nhu_02031964@gmail.com,1964-03-02,Prednisolone,6,1071472.95,651801,4.8,1,1
212,Hoàng Vĩ Thị,61,0924992626,Quận 7,Tân Phú,45 Nguyễn Tri Phương,hoang_vi_thi_16111963@gmail.com,1963-11-16,Benzoyl peroxide,2,1537903.26,1103759,4.3,1,1
213,Bùi Bích Quang,31,0939825659,Huyện Nhà Bè,Xã Hiệp Phước,90 Chánh Hưng Nối Dài,bui_bich_quang_22101993@gmail.com,1993-10-22,Sildenafil,3,2438237.9,1852922,4.0,3,3
214,Bùi Hà Đức,28,0945773041,Huyện Nhà Bè,Xã Long Thới,76 Nguyễn Hữu Thọ,bui_ha_duc_16011996@gmail.com,1996-01-16,"Tretinoin, Silver sulfadiazine, Silver sulfadiazine",9,4408384.44,2645199,3.6,5,5
215,Vũ Ngọc Văn,60,0908493811,Huyện Nhà Bè,Xã Hiệp Phước,24 Phạm Hữu Lầu,vu_ngoc_van_13041964@gmail.com,1964-04-13,"Atorvastatin, Levofloxacin",2,1239917.11,775925,4.7,1,1
216,Vũ Bảo An,74,0972828643,Huyện Nhà Bè,Xã Phước Lộc,79 Nội Bộ Khu Tái Định Cư Khu Vực Cầu Bà Sáu,vu_bao_an_19061950@gmail.com,1950-06-19,Carvedilol,4,3790256.28,2775151,3.6,2,2
217,Ngô Khánh Hải,46,0962325610,Quận 7,Tân Kiểng,57 Đường D4,ngo_khanh_hai_22031978@gmail.com,1978-03-22,Miconazole,12,2913579.96,1991484,3.9,3,3
218,Phạm Hải Thị,61,0997237821,Quận 7,Tân Quy,39 Đường U,pham_hai_thi_08021963@gmail.com,1963-02-08,"Silver sulfadiazine, Ramipril, Methylphenidate, Ziprasidone",11,1552477.14,1029803,4.8,1,1
219,Nguyễn Thành Đức,64,0946625670,Huyện Nhà Bè,Xã Phước Lộc,65 Nguyễn Hữu Thọ,nguyen_thanh_duc_06021960@gmail.com,1960-02-06,"Tamsulosin, Ketorolac, Bupropion",8,3657011.16,2758970,4.2,2,2
220,Trần Tú Văn,52,0939451415,Huyện Nhà Bè,Xã Phú Xuân,62 Phan Văn Bảy,tran_tu_van_20081972@gmail.com,1972-08-20,"Naproxen, Aripiprazole, Duloxetine",3,3557215.25,2822615,4.1,5,5
221,Vũ Vĩ Văn,20,0917985983,Huyện Nhà Bè,Xã Phước Kiển,67 Nguyễn Bình,vu_vi_van_07022004@gmail.com,2004-02-07,"Miconazole, Rifampin, Ibuprofen",3,596938.92,421235,4.0,1,0
222,Nguyễn Bảo Hải,55,0913797466,Huyện Nhà Bè,Xã Hiệp Phước,34 Long Thới,nguyen_bao_hai_29011969@gmail.com,1969-01-29,"Olanzapine, Duloxetine, Lithium, Ziprasidone",8,2430311.93,1717104,3.5,3,3
223,Đỗ Thị Mai,64,0912355608,Quận 7,Tân Quy,31 Phan Văn Chương,do_thi_mai_06011961@gmail.com,1961-01-06,"Naproxen, Cetirizine",2,482591.65,323184,4.8,1,0
224,Vũ An Mai,18,0914699488,Huyện Nhà Bè,Xã Phước Kiển,1 Nguyễn Hữu Thọ,vu_an_mai_14042006@gmail.com,2006-04-14,Lansoprazole,8,1245981.98,965165,4.7,1,1
225,Vũ Bích An,66,0946142071,Huyện Nhà Bè,Xã Phước Kiển,22 Bờ Tây,vu_bich_an_13111958@gmail.com,1958-11-13,Trazodone,7,4099724.37,2667362,4.4,2,2
226,Vũ An Quang,80,0935363863,Huyện Nhà Bè,Xã Nhơn Đức,84 Nguyễn Bình,vu_an_quang_21011944@gmail.com,1944-01-21,Doxycycline,1,3435563.36,2399140,4.8,2,2
227,Nguyễn Bích Quang,29,0967927272,Quận 7,Tân Kiểng,37 Đặng Đại Độ,nguyen_bich_quang_16021995@gmail.com,1995-02-16,Atenolol,1,1666821.09,1180015,4.8,2,2
228,Phạm Đức Hải,47,0957244540,Huyện Nhà Bè,Xã Phước Kiển,44 Lê Văn Lương,pham_duc_hai_06031977@gmail.com,1977-03-06,"Hydrocodone, Nystatin",7,4104225.34,2676084,3.9,5,5
229,Lê Tâm Mai,32,0961866511,Quận 7,Tân Phú,53 Lâm Văn Bền,le_tam_mai_26121992@gmail.com,1992-12-26,"Enalapril, Tramadol",1,2881659.47,1975483,3.2,3,3
230,Bùi Văn Thị,20,0951293415,Huyện Nhà Bè,Xã Phước Lộc,19 Vạn Phát Hưng,bui_van_thi_14012004@gmail.com,2004-01-14,Citalopram,8,620343.17,456134,3.8,1,0
231,Trần Hà Ngọc,47,0989335237,Quận 7,Tân Kiểng,32 Nguyễn Văn Quỳ,tran_ha_ngoc_27071977@gmail.com,1977-07-27,"Dexamethasone, Loratadine",7,3289344.03,2138941,4.7,4,4
232,Đỗ Tú An,75,0981467880,Quận 7,Phú Mỹ,22 Phạm Hữu Lầu,do_tu_an_05071949@gmail.com,1949-07-05,Lansoprazole,7,537074.5,427943,3.2,1,0
233,Phạm Văn Như,53,0946498713,Quận 7,Tân Quy,74 Đường U,pham_van_nhu_30011971@gmail.com,1971-01-30,"Atenolol, Cảm cúm, Acyclovir, Methadone",8,4649816.06,2891479,3.4,5,5
234,Trần Khánh Văn,69,0993760627,Quận 7,Phú Mỹ,84 Bùi Văn Ba,tran_khanh_van_16031955@gmail.com,1955-03-16,"Miconazole, Nystatin, Nystatin",8,3215152.19,2123615,4.1,2,2
